2.421614527702331543e-01,1.613196283578872681e-01,-1.030738800764083862e-01,-8.202119171619415283e-02,1.194377839565277100e-01,2.152283936738967896e-01,1.143039017915725708e-01,-1.189024820923805237e-01,-1.343065798282623291e-01,2.698492109775543213e-01
1.674894541501998901e-01,-4.054765403270721436e-02,-2.130322009325027466e-01,-9.350924938917160034e-02,1.121819242835044861e-01,-2.266769558191299438e-01,-1.936480998992919922e-01,-1.124011352658271790e-01,1.649236381053924561e-01,2.987472414970397949e-01
-3.378894552588462830e-02,8.013810217380523682e-02,-2.305241525173187256e-01,-2.356948554515838623e-01,6.381995975971221924e-02,2.518909871578216553e-01,-1.008397117257118225e-01,7.247604895383119583e-03,-8.752375096082687378e-02,-2.190281301736831665e-01
2.194025069475173950e-01,2.315332293510437012e-01,-2.717033326625823975e-01,1.445986479520797729e-01,-4.221165180206298828e-02,-1.046289727091789246e-01,9.772139787673950195e-02,2.662422955036163330e-01,-1.013315543532371521e-01,-9.237456135451793671e-03
2.705703862011432648e-02,-4.772680252790451050e-02,-1.729445904493331909e-02,1.169504821300506592e-01,-2.315706573426723480e-03,9.470591694116592407e-02,-2.999219894409179688e-01,-9.292015433311462402e-02,2.627485804259777069e-02,-2.885765023529529572e-02
2.029629424214363098e-02,-1.841343939304351807e-01,1.399581581354141235e-01,-1.127964630722999573e-01,7.516032457351684570e-02,2.442443817853927612e-01,-2.047009766101837158e-01,2.210165113210678101e-01,3.019789755344390869e-01,1.757149770855903625e-02
1.757059544324874878e-01,-2.709625959396362305e-01,-1.234239712357521057e-01,2.985785305500030518e-01,-3.027755916118621826e-01,-1.372908800840377808e-02,-2.030922174453735352e-01,-1.194817051291465759e-01,-3.063079416751861572e-01,-1.425756663084030151e-01
1.265641897916793823e-01,-2.205686718225479126e-01,-1.758043467998504639e-01,1.095047742128372192e-01,2.406516075134277344e-01,1.348017249256372452e-03,1.095283329486846924e-01,-1.771296709775924683e-01,2.458203583955764771e-01,-2.892558872699737549e-01
1.108599901199340820e-01,2.630766332149505615e-01,-1.991064846515655518e-01,-1.466034650802612305e-01,-1.910609304904937744e-01,-7.485260069370269775e-02,-1.402005404233932495e-01,-2.193800806999206543e-01,2.555077970027923584e-01,1.504081785678863525e-01
1.922232508659362793e-01,-3.018396496772766113e-01,2.840560674667358398e-01,-6.246199086308479309e-02,2.044332474470138550e-01,1.083230003714561462e-01,2.538923546671867371e-02,3.953058272600173950e-02,1.318128556013107300e-01,5.722557380795478821e-02
