3.357763886451721191e-01,1.606804132461547852e-02,4.579778313636779785e-01,2.584212422370910645e-01,-2.120506167411804199e-01,-1.241422295570373535e-01,-1.038161516189575195e-01,2.034538984298706055e-01,-3.216004967689514160e-01,8.785533905029296875e-02
-2.854712903499603271e-01,-2.726846933364868164e-01,-1.723382771015167236e-01,-9.323398768901824951e-02,2.961674928665161133e-01,-3.675217926502227783e-02,-2.801751196384429932e-01,-1.362938284873962402e-01,-2.125736474990844727e-01,-8.068546652793884277e-02
-1.692601740360260010e-01,-1.773111820220947266e-01,2.879078984260559082e-01,1.003846302628517151e-01,1.915858238935470581e-01,-7.341320626437664032e-03,2.589598596096038818e-01,-3.067623078823089600e-01,-1.376704964786767960e-02,9.412571787834167480e-02
1.981069743633270264e-01,1.730282455682754517e-01
3.357763886451721191e-01,1.606804132461547852e-02,4.579778313636779785e-01,2.584212422370910645e-01,-2.120506167411804199e-01,-1.241422295570373535e-01,-1.038161516189575195e-01,2.034538984298706055e-01,-3.216004967689514160e-01,8.785533905029296875e-02
-2.854712903499603271e-01,-2.726846933364868164e-01,-1.723382771015167236e-01,-9.323398768901824951e-02,2.961674928665161133e-01,-3.675217926502227783e-02,-2.801751196384429932e-01,-1.362938284873962402e-01,-2.125736474990844727e-01,-8.068546652793884277e-02
-1.692601740360260010e-01,-1.773111820220947266e-01,2.879078984260559082e-01,1.003846302628517151e-01,1.915858238935470581e-01,-7.341320626437664032e-03,2.589598596096038818e-01,-3.067623078823089600e-01,-1.376704964786767960e-02,9.412571787834167480e-02
1.981069743633270264e-01,1.730282455682754517e-01
3.357763886451721191e-01,1.606804132461547852e-02,4.579778313636779785e-01,2.584212422370910645e-01,-2.120506167411804199e-01,-1.241422295570373535e-01,-1.038161516189575195e-01,2.034538984298706055e-01,-3.216004967689514160e-01,8.785533905029296875e-02
-2.854712903499603271e-01,-2.726846933364868164e-01,-1.723382771015167236e-01,-9.323398768901824951e-02,2.961674928665161133e-01,-3.675217926502227783e-02,-2.801751196384429932e-01,-1.362938284873962402e-01,-2.125736474990844727e-01,-8.068546652793884277e-02
-1.692601740360260010e-01,-1.773111820220947266e-01,2.879078984260559082e-01,1.003846302628517151e-01,1.915858238935470581e-01,-7.341320626437664032e-03,2.589598596096038818e-01,-3.067623078823089600e-01,-1.376704964786767960e-02,9.412571787834167480e-02
1.981069743633270264e-01,1.730282455682754517e-01
